su_id,std_dem,avg_plan_c,std_plan_c,avg_prof_c,std_prof_c,dis2river,land cover,dis2faults,avg_slope,std_slope,lithology,medi_aspec
19582,37.39691544,40.0776062,20.80729485,11.86840343,5.855236053,1814.173276,3,7582.216457,23.17254829,9.256771088,4,228.430603
19583,137.6268463,28.20342445,17.54499626,10.33319855,5.47325325,2453.891206,3,6913.959613,28.16333961,8.485201836,4,208.8724213
19584,101.6829453,21.0544281,10.19974613,8.905501366,4.550487995,373.6313219,3,4038.644695,30.1197567,7.7273283,4,39.12586212
19585,191.313324,31.42846298,18.51194,12.36515903,7.628453255,1213.263005,3,5709.578124,37.84417725,10.88309002,4,260.148468
19586,58.28694534,40.0573082,12.16168308,10.62449169,5.60281229,1403.674523,1,5937.837347,30.71184158,7.02712059,4,325.3973389
19587,68.37290955,31.38929558,22.46465302,14.05642891,6.862787724,233.1097854,3,31273.09266,28.35032845,13.82505989,4,156.0923462
19588,175.1235657,52.09821701,25.48442841,6.825104237,3.857312679,935.3206159,3,31718.50165,16.24721718,6.27967453,4,320.1558838
19589,77.92918396,28.28248596,14.65776062,5.827785492,3.275504589,2482.925036,3,31269.11144,15.19366932,5.061331272,4,135
19590,54.78848648,30.19470024,16.35226822,4.656841755,2.743515015,3241.459883,3,30820.10818,10.79495811,4.884997368,4,117.9532242
19591,129.3725433,31.0229435,20.42524529,10.49745655,6.387106895,21.54058421,2,9529.014236,32.41049957,8.975720406,4,295.7520447
19592,102.0486221,40.42358017,28.23547173,9.888711929,6.067396164,856.2013021,3,8294.52967,30.03650093,7.820570946,4,31.96664429
19593,154.6134491,31.69807053,25.04396057,8.699902534,4.978071213,1620.071093,3,8160.462038,28.94221687,7.084225655,4,29.31000519
19594,139.5922852,20.28537941,11.86383724,7.058376312,4.008486748,886.3890468,1,3438.046391,30.45698738,6.985968113,4,62.01874161
19595,45.75326538,29.50335884,19.03237724,4.661083698,4.005204201,8118.991807,3,1847.69273,11.41854286,9.203278542,5,181.2687683
19596,36.54198074,38.26051712,24.62322235,6.541018963,4.522206306,7942.799982,3,1590.170203,13.5284977,8.521683693,5,305.5376587
19597,187.3284149,23.46013069,15.75018692,8.625423431,5.448411465,1665.288626,3,9021.025595,30.04937935,8.338779449,4,129.0938568
19598,114.4794235,32.16945648,27.43397713,9.284268379,5.851394653,240.6650381,1,31418.00661,28.01915359,10.60595703,4,330.7388
19599,116.745369,60.38684845,26.65322113,8.322382927,4.678470135,829.9855446,3,35431.40688,21.81542969,7.304057598,4,37.87197113
19600,2.403610468,35.84627533,21.00235939,1.859088898,1.663300157,378.1021107,3,33282.16136,3.38216424,0.805710793,4,168.0806274
19601,6.48193121,52.83898544,29.08161354,4.717031002,2.259232998,200.4605788,3,33460.03164,6.531133652,2.731936693,4,333.4349365
19602,37.06815338,51.92804718,25.63256073,6.568356514,4.461924076,34.12660624,3,33602.64337,10.19328403,6.542295933,4,48.9680481
19603,81.24126434,27.69566345,17.70447159,7.410518646,4.641904354,586.224687,3,33047.02567,18.5045948,10.32415676,4,218.717514
19604,44.68962097,46.51933289,26.75478363,6.05679512,4.141878128,12887.11,3,4311.163683,10.95529175,8.99902153,2,310.1008911
19605,43.88331223,24.85055542,15.18489456,5.449007034,3.56250906,10956.58437,3,7717.21976,12.05214691,6.426251888,10,175.9143829
19606,15.46000385,43.60449982,30.55965233,4.904633999,2.930342197,155.1419013,3,33855.19192,9.703237534,5.179077148,4,28.61045837
19607,80.50405121,52.76860809,27.05285645,6.587880611,3.734684229,535.9294887,3,34214.83387,15.28719044,7.141993523,4,42.26751709
19608,117.1646881,21.68808556,14.60022736,4.765124321,3.058263302,8898.867399,3,2301.413064,15.70887947,5.232130051,5,269.2926636
19609,182.1621399,27.42522812,14.23226738,11.12077045,6.716193199,2531.721843,3,2911.358189,28.30397224,9.822758675,4,112.4964752
19610,168.6420135,25.36395836,14.68091583,9.755171776,5.546655655,1885.63897,3,2270.198656,30.32402039,9.11290741,4,124.8085022
19611,190.2952728,24.96826744,18.55098724,7.769684315,5.153179169,4116.566527,1,4543.606445,30.85824394,9.141430855,4,273.2808838
19612,117.9630432,30.5867424,15.32449055,8.674927711,5.587370872,4648.772361,3,466.8811092,22.61440659,9.144672394,4,248.6293793
19613,105.9741287,17.76961136,12.8542738,5.415766239,3.895380259,10141.98909,3,2966.719345,23.46772385,5.364589691,5,222.2736816
19614,83.61875153,27.21833801,19.40858078,8.474872589,4.929925442,12928.23983,3,4156.337072,22.78778267,8.721294403,4,90.15653992
19615,22.78550339,26.16764832,15.72460175,2.745305538,1.729762316,1126.862438,3,1707.166202,6.597860336,2.042370081,10,128.6598053
19616,142.4341736,20.53711319,13.94656181,6.656511307,3.720547915,5680.461049,3,20103.7283,22.11893463,7.306746483,4,217.9113464
19617,60.28990555,18.04789352,11.41845608,6.319683075,4.41992712,9939.16949,3,2910.048733,19.23490524,5.697502136,5,181.468811
19618,15.42724895,23.82984352,15.29515934,4.70582819,2.551091194,11160.21451,3,6600.868958,11.55170822,3.366157055,10,166.4845581
19619,137.1511993,31.31372833,20.95000648,9.186395645,5.564979076,5310.700948,3,4700.360557,27.85175514,8.552926064,4,304.1516418
19620,104.5810776,47.94032288,28.27827454,7.114581108,4.150554657,697.8788449,3,34339.19618,16.00285339,9.120257378,4,297.2311707
19621,252.8938446,32.7203598,27.5181179,8.470181465,5.239130497,3404.52033,1,4315.408632,30.37449074,8.761029243,10,312.5633545
19622,157.7991943,48.63305283,27.53361893,11.34865093,7.707674026,2728.250901,1,2903.342106,32.25761032,13.10728359,10,30.85420609
19623,247.4714508,38.8441658,29.33895493,8.827806473,5.425039768,2331.669944,1,3278.968427,29.65200424,9.207492828,10,321.9906616
19624,8.820741653,33.05241013,16.0394001,4.239332676,1.839678526,1649.028552,3,2002.275837,7.280890942,2.775515795,10,175.1009064
19625,157.1713257,42.22772217,24.22397804,10.46045494,6.175506115,4918.267594,3,5264.651713,22.69062614,9.331934929,4,288.9248962
19626,142.7728577,29.64701843,16.61236763,9.464483261,5.685564041,3190.923449,1,7605.753733,30.91676903,8.419390678,4,268.0908508
19627,112.5642471,22.88875198,15.01429749,6.564397812,3.389788628,10049.32141,3,2792.879408,22.65856934,6.147726059,5,246.379364
19628,101.5019302,29.23798561,22.01777649,7.411575794,4.394007683,10549.86351,3,2957.622664,23.25094223,7.678425312,5,59.03624344
19629,244.2502594,26.90870476,15.05904579,10.28230858,6.370866299,1076.773752,3,1434.457106,26.7381134,10.33452415,4,192.5288086
19630,282.1907654,25.8812809,16.23680878,11.10253906,6.180908203,1083.96037,3,1456.655167,30.53377342,8.475260735,4,180
19631,75.51636505,27.12858772,17.47495461,8.590581894,4.864973545,2530.56214,3,7210.928078,23.75193977,7.198997021,4,219.8055725
19632,146.6167908,26.36607933,17.162714,9.727956772,5.973993301,7091.705097,3,2866.455874,26.31831741,8.437146187,4,97.50984192
19633,119.4505768,28.90395546,16.38851738,9.722074509,5.387419224,6411.147253,3,2197.826634,24.90880013,8.600201607,4,246.5409698
19634,106.4442825,56.40517807,29.91869164,8.161375999,5.443406105,1076.242162,3,35435.71197,22.39319801,6.469151497,4,14.41947556
19635,97.5061264,40.30540848,27.15164757,6.724359512,5.074051857,13200.5193,3,3952.489913,15.88439178,11.10365009,4,309.0938721
19636,74.16732025,40.44701385,28.72468758,8.755386353,5.460237503,2598.584886,3,28125.54254,21.88461304,7.36104393,4,30.96375656
19637,156.7107849,50.40076447,28.93438911,7.303390026,3.955957651,1200.400706,3,35042.58706,18.94800186,7.240677357,4,58.82865143
19638,102.8010941,32.24052048,26.38005638,7.412220001,4.395475388,11094.24351,3,2839.067167,23.58354187,8.28681469,4,314.4378052
19639,86.0431366,41.2820282,27.24448776,7.458658218,4.559839725,12264.03239,3,3579.58368,18.72992897,9.35962677,4,291.8013916
19640,137.413147,28.03326035,16.83607674,8.806615829,4.832547665,7174.921215,3,3569.068664,24.73326683,7.842503071,4,76.93067932
19641,69.41773987,36.14769363,24.70064735,6.740361691,3.487251282,737.8844067,3,34428.70743,18.03543472,5.258865356,4,43.26969528
19642,99.78412628,33.25274277,18.84360886,11.55139923,6.009406567,1128.440968,3,1267.042375,24.6075592,10.96384144,10,210.6591644
19643,95.83528137,30.67457771,20.29953384,6.9841609,3.882309675,1993.673085,3,35928.56633,18.71931076,6.32193327,4,46.00005341
19644,78.14658356,29.5445919,17.34738731,8.282205582,4.929355621,2012.012379,3,36597.17002,19.43330193,8.112504959,4,67.35440063
19645,73.55225372,35.15740585,26.44222832,10.29239368,5.740727901,1165.231411,3,36290.0991,25.43518448,9.198989868,4,311.4122925
19646,108.7997055,34.09054565,22.30712128,7.05700779,3.811123371,1108.471851,3,34842.64162,20.35391617,5.562552929,4,41.90594101
19647,192.8657837,45.4958992,30.96730804,10.49580383,7.559290409,4097.488523,1,4213.622269,35.01964569,9.943163872,10,74.05460358
19648,7.740600586,21.98365784,13.08961964,2.886483431,0.964605927,751.8816577,3,1426.277072,6.116028786,1.416805387,5,108.4349518
19649,269.3170776,20.10137558,12.53329086,7.212305069,4.372212887,693.1931074,3,3852.439436,28.09459114,7.968935966,4,59.88153076
19650,73.39142609,27.779459,19.39265251,10.44675541,6.327292919,2053.776264,3,37006.54641,24.30101013,10.19143105,4,263.1182861
19651,133.7897644,26.83468628,15.1973896,9.375725746,5.863294125,4691.009871,3,549.199198,25.53842926,7.723409653,4,242.9279175
19652,139.0654755,30.40744781,17.28147125,9.81048584,6.152334213,6291.792983,3,24575.49324,29.87792969,8.180972099,4,67.18490601
19653,100.0684738,31.04824638,17.09547615,9.138777733,4.992236137,4834.897371,3,25651.28178,22.73888779,8.279941559,4,187.594635
19654,105.696167,25.08505821,16.4771843,6.669596195,4.429536343,8267.101746,3,1661.740637,17.51350403,8.589868546,5,201.6147766
19655,99.48920441,20.26764679,12.04815483,4.89759016,2.933097601,11394.34643,3,6194.132536,16.72857475,4.534640789,2,227.2699585
19656,51.49333572,24.79408646,15.28398991,4.844927788,2.589372396,11652.49259,3,6251.089032,11.26130772,5.295670509,10,199.8851624
19657,99.16159821,27.72360229,23.685112,8.888579369,5.560606956,4842.395014,3,18315.93328,24.23888588,8.454165459,4,34.20091248
19658,140.8032684,21.19833565,14.01102734,7.371890068,4.541908264,5767.614328,3,29712.45006,30.46035576,6.607746124,5,233.3929291
19659,80.70274353,29.96185303,21.23787498,8.424594879,4.784984589,10899.54249,3,2841.132231,22.39587212,7.278020382,5,85.74616241
19660,45.97444153,35.50934601,21.94494247,13.30183029,6.913189888,1791.90723,3,2191.683352,23.12834358,13.65472221,10,51.53250885
19661,138.6928101,29.97577095,20.84922791,8.434046745,5.451994419,503.7665452,3,30914.74513,20.22150421,10.58663177,4,304.1144714
19662,155.0390167,23.12548065,14.72994995,7.248497009,4.475330353,7437.535208,3,29718.99967,26.99632835,6.802465439,5,241.0859528
19663,201.3042603,21.65046883,15.36889839,10.58795357,6.884110928,5495.431735,3,4907.113744,36.3205986,9.649744034,10,149.9272766
19664,18.97085381,37.63542557,15.43143272,2.630566597,1.531008363,258.8858729,3,1501.755291,4.579311371,2.297254086,5,168.6900635
19665,134.8197021,57.05705261,25.87093735,12.84991837,7.211649895,1138.910952,3,2052.349422,30.30387878,10.4534502,10,24.32492065
19666,128.9943695,21.07596397,12.25497246,8.017430305,4.222382545,1374.376296,1,2975.628362,26.57219505,6.654140949,4,42.19363022
19667,118.2246704,16.62118912,11.99375153,4.592002869,3.073523998,9225.821723,3,2033.986114,18.59499931,6.100126743,5,281.3099365
19668,120.2781601,20.25443077,13.02856636,6.151803017,3.247143507,9878.235129,3,2543.917367,25.92255974,5.568374157,5,307.1082764
19669,142.905304,24.71461296,21.03199387,8.236789703,5.045073986,1790.443033,3,2581.884089,31.55452156,8.043995857,10,32.6051712
19670,59.44612885,29.45364761,25.07494164,10.63626957,7.440486431,1419.800979,3,2117.584334,31.26922989,10.81280136,10,18.01210785
19671,167.0402069,23.12083435,15.53186417,10.06562042,6.345273018,425.3392246,3,774.0732031,31.41591072,9.999709129,4,241.0202942
19672,69.33583832,31.07743073,16.26729774,7.51584959,4.207245827,2624.503205,3,8411.187067,18.25249481,6.494888306,4,196.9754944
19673,155.4241791,29.23835945,16.1886425,10.77432823,6.054443359,2085.647918,3,6442.553759,33.71170807,9.138963699,4,160.4727783
19674,32.14953232,28.71759796,18.37967491,4.735346317,3.277194977,12024.69354,3,5785.563507,10.38114929,6.240643978,2,81.02737427
19675,179.9984894,41.78400803,27.67515755,9.392841339,5.009243011,665.6267786,3,205.5027339,28.26788712,8.621415138,4,37.72499466
19676,107.8793106,23.58976173,15.41968822,9.186625481,5.140498161,3762.71154,3,6060.262906,26.44162941,7.248453617,4,194.7631378
19677,134.6558075,33.37015915,20.83600426,9.61015892,5.730770588,1116.957539,3,11620.99098,23.52545166,8.521905899,4,254.3577576
19678,288.5663147,29.11764908,18.76932335,10.50920391,6.442352772,5138.35318,3,16458.85388,27.48451233,9.069407463,4,170.6325378
19679,116.5466614,33.68875885,16.11013985,7.085398674,4.041163445,7095.094336,3,23796.86967,20.42061996,5.041691303,4,137.9830017
19680,76.12936401,33.02592468,21.2620182,12.54504585,7.042488098,4421.432153,3,25986.97511,28.94182205,11.3617239,4,98.39292908
19681,58.71878052,31.04201126,19.10499573,10.10514641,5.800191402,4143.918958,3,26241.92854,25.58882904,9.786972046,4,236.6893616
19682,97.99326324,32.67277145,27.5681839,7.121445179,4.516367912,12059.08993,3,5329.589813,20.92261887,8.540855408,2,327.6305847
19683,119.1268311,26.55262947,17.95607185,6.051761627,3.447920561,11221.07457,3,7095.512726,15.82406425,7.121834755,10,83.6598053
19684,181.3963776,35.50257111,28.51312637,10.52772427,6.307565212,3551.897648,1,590.834079,29.74895477,10.0425396,4,84.02568054
19685,64.05203247,37.24448776,20.27702141,7.52810955,5.346233845,725.3535859,3,32981.35671,14.05632305,9.960886955,4,191.9518738
19686,52.79063416,47.8947525,27.41298866,15.59360123,7.967777252,4724.100427,1,4599.738393,29.4220295,9.179030418,10,324.7436523
19687,120.1448975,28.57560158,16.48230743,9.35447216,5.536883831,3548.551864,3,8194.959688,24.21376038,8.60180378,4,102.5538712
19688,115.2821655,28.95539474,15.80550671,10.3386879,5.381497383,3275.101282,3,882.0454809,26.67496109,8.361875534,4,190.0079803
19689,117.7240906,24.57816696,15.74122715,8.96543026,4.903369904,6063.83046,3,24407.68716,26.08408737,8.814639091,4,155.7387085
19690,61.64959717,29.27703857,17.61531639,9.348423958,5.292165756,5117.596196,3,25416.55941,22.3696022,7.887133598,4,226.9562073
19691,110.2290726,32.48794174,17.20298767,9.604554176,5.041134834,3011.04111,3,27133.59006,23.4905262,7.734706879,4,160.2208252
19692,81.82548523,25.84919548,17.43921852,7.627183437,4.370475292,2738.359403,3,27308.57871,20.84321213,6.502417564,4,258.0108032
19693,70.74645233,35.76298141,22.24316025,5.757291317,3.202826262,11693.68963,3,5883.440647,14.69586563,5.564907551,2,301.7594604
19694,113.0002975,23.62562943,15.52468014,9.524834633,6.205547333,2176.614484,3,9323.733522,27.75498581,8.37077713,4,228.456604
19695,175.490799,24.9127903,15.27429771,9.910907745,5.663338661,2807.255511,3,1421.775351,29.06754112,8.805247307,4,181.8495331
19696,144.0543365,30.22867203,18.24640274,11.14944553,5.957841396,3111.184473,3,7662.933405,29.6628952,8.262891769,4,196.1134186
19697,70.38879395,27.54021835,17.51767159,7.393064499,4.609357834,5401.197958,3,25091.25558,20.66284561,8.735958099,4,102.6296921
19698,67.3190155,36.3663826,18.47278404,7.243854523,4.138506889,2413.925793,3,31525.64633,15.10236263,6.170799255,4,53.05971527
19699,34.96224594,30.1795845,21.28252602,7.482322216,4.600187302,6977.071735,3,29995.67722,16.49131012,8.7385149,4,192.9510193
19700,81.0619812,35.19950104,22.58482361,8.960676193,5.361711502,6033.896889,3,30095.24539,18.58167267,8.000684738,4,41.98721313
19701,19.40956879,28.26737213,15.9396944,5.037340641,2.494738579,7397.087644,3,1067.225534,13.29544258,5.497518539,5,241.8214111
19702,116.0595322,55.00476837,29.52451897,9.947048187,6.46765852,5037.545193,1,4988.766132,34.02485657,8.699609756,10,335.879425
19703,199.0430756,28.76742363,17.04470062,11.16992569,6.437458038,4909.134307,3,6527.6694,32.91524506,9.490468025,4,64.75946808
19704,42.22633743,28.97833824,13.90385628,7.850459576,4.006675243,459.9522511,3,10123.08763,18.62734985,9.481307983,4,93.30186462
19705,84.30221558,28.45687294,20.99494934,9.976019859,6.659415245,132.715251,3,10062.14552,28.08322334,13.71121883,4,261.4163818
19706,149.9236603,28.34408188,20.68703079,9.388367653,5.758962154,3001.199015,1,7567.589523,33.02910614,8.11660862,4,313.9713135
19707,85.23869324,28.21186447,17.21250725,7.002431393,3.954511166,899.3326311,3,32639.6508,18.44269562,8.201535225,4,231.115509
19708,74.48904419,35.47994995,18.6898632,7.975858212,4.55972147,1920.415544,3,32073.48786,16.931036,6.156810284,4,72.4744339
19709,33.68947983,30.83562279,19.69295883,4.743851185,2.780287981,2658.44441,3,31589.51496,10.67380238,5.570051193,4,120.9637604
19710,40.26899338,42.54388046,23.13123322,10.84663105,5.865998745,6825.043906,3,30284.20534,22.39422417,8.918079376,4,68.15640259
19711,13.47615051,31.38091469,15.53606319,6.893952847,3.292609215,11795.22851,3,5654.180782,14.30031395,4.276887417,2,245.0715332
19712,31.33664131,23.53294754,17.60810471,5.325810909,3.560942411,10814.53723,3,7566.284682,13.42577839,5.701632023,10,245.6305237
19713,170.0079803,23.44605255,14.47742081,10.20968342,5.621362686,2398.56578,3,1955.896418,29.18558693,8.772228241,4,163.6104584
19714,46.06553268,39.54742432,16.41074181,12.3152256,5.487632751,6961.59208,3,23608.20061,23.80737495,8.285433769,4,201.3457947
19715,13.99029827,37.53090286,19.18151855,5.063144207,3.385549545,377.9584666,3,33317.89015,8.117173195,5.598637104,4,175.7081909
19716,4.057072163,43.45781326,19.8200016,3.048156977,1.163512468,398.2826858,3,33323.34195,4.354587555,2.020532846,4,239.9314117
19717,96.94096375,47.02741623,24.59788513,10.07931995,5.786357403,5748.117762,3,30794.13871,20.52275276,7.942245483,4,93.17983246
19718,53.81442642,22.79445648,15.81938457,6.413310528,3.805208683,12204.66546,3,5235.209124,15.1303196,6.204360962,2,81.15818787
19719,112.363121,22.24251747,16.99390793,6.324382305,3.720780611,12107.31315,3,5408.972513,18.82394218,7.023696423,2,259.5085449
19720,202.6633453,26.52445984,13.75468445,10.63389397,5.913226128,2111.7554,3,2499.948229,31.07196236,8.596154213,4,192.6803894
19721,146.7731476,49.11485672,27.97654152,11.58656788,7.207074642,726.6233703,3,9019.734371,31.11002731,9.207310677,4,325.3416443
19722,36.44803619,31.60219955,26.41071129,7.180911541,4.387816429,2185.761223,3,7619.136207,20.12264061,5.361223698,4,34.17699051
19723,28.14082718,36.12096786,18.22987175,8.635554314,4.433516979,2823.675845,3,7148.09837,15.15342712,6.626037598,4,223.6677856
19724,52.11992645,23.91845703,19.66225052,8.13859272,5.219005108,3363.559931,3,6630.346781,24.44303513,7.625552654,4,208.1416016
19725,79.68710327,39.81298065,18.61645508,17.21807861,13.29176903,249.1361054,3,30369.3925,26.51227951,20.38594627,4,104.0362396
19726,136.5243378,28.30730247,16.79578781,10.92896366,6.266158104,681.2227315,3,9404.643354,28.12310219,10.17690182,4,120.6997223
19727,98.8163681,20.39308739,10.15243053,6.911946774,3.567623377,2092.911011,3,8013.045012,23.72023964,6.264327049,4,59.53445435
19728,166.8001556,27.0812149,12.59651852,9.894782066,5.300118923,2318.464006,3,2113.653848,26.16639709,8.377144814,4,211.2337952
19729,113.5081482,28.4129715,16.40579987,8.439219475,4.944023132,386.4203521,3,10817.44759,21.02653313,9.944215775,4,238.3731689
19730,215.9571381,26.47148705,16.76758957,9.590356827,5.78287077,5545.541731,3,16310.64069,27.2530899,9.598340034,4,266.3085938
19731,133.5176697,33.4027977,19.23770142,10.21619129,5.201032639,2511.919785,3,27295.13766,22.91027832,9.431986809,4,168.8305054
19732,119.6219864,28.37646294,17.45327187,7.729638577,4.777452469,1412.489851,3,28799.62427,19.91600418,8.1098423,4,140.3765259
19733,15.86259365,41.06991577,20.28357315,5.400916576,3.949375153,12.91326816,3,33707.56209,9.096747398,6.226756096,4,40.49532318
19734,165.2108612,27.01883698,16.91241074,9.503243446,5.389543533,6559.804463,3,29493.82991,29.29310417,8.617053032,5,211.8994446
19735,45.52065277,18.83453178,12.16771984,4.132798672,2.871072531,11116.5628,3,7174.057125,11.46478653,5.419059277,10,235.6196594
19736,75.62779999,32.00922775,22.63540077,10.92173862,5.966463566,4081.059336,1,6079.318353,30.41113663,9.979457855,4,333.6000671
19737,128.8206329,52.66400528,26.33472824,10.7295332,5.873988628,4800.167449,3,5751.962992,25.72557068,7.722702026,4,315
19738,77.02011108,33.21857452,22.46729279,11.73554802,8.094769478,167.7615234,3,10260.95563,28.9200573,11.0567522,4,91.72865295
19739,6.251038551,67.99610901,15.57594299,3.139007568,3.261579514,164.802739,3,33556.89157,3.39347434,3.255406618,4,225
19740,19.71711349,54.04645538,25.17827797,5.485719681,3.204322577,118.9794423,3,33664.87016,8.931576729,4.896185398,4,32.19573212
19741,46.77705002,38.18835068,20.828228,4.729509354,3.356063604,524.9660676,3,33255.66013,9.058268547,8.09424305,4,211.4295654
19742,211.1228485,35.61398315,29.50415993,8.815700531,5.797877789,4548.396587,1,5211.580847,31.88389778,8.594172478,10,315
19743,171.366333,34.63004303,27.96398735,8.376331329,5.137778759,1682.434549,3,2767.505533,30.54816628,7.192582607,10,29.18080521
19744,156.1077576,28.08088112,15.99750614,10.18531799,5.704158783,3786.795684,1,4236.265506,29.49978256,8.689361572,4,91.92195892
19745,217.7003021,23.55594254,14.17942142,8.739063263,5.297552586,812.6968402,3,9425.006446,30.95168304,8.444775581,4,240.8711853
19746,106.801712,42.49024582,29.18303108,10.60200214,5.357526779,2986.194668,3,7363.063736,25.63473892,7.885949135,4,45.88787079
19747,120.8770981,23.31492043,14.03496456,6.890093327,4.200312614,7430.590675,3,22367.24139,20.58300972,7.961273193,4,122.8607941
19748,94.23917389,21.70757294,14.40516567,7.87522316,5.075906277,7393.808462,3,23078.76859,24.10725784,7.80343008,4,38.65980911
19749,46.68346405,40.30736923,22.44976234,6.302784443,3.218054295,451.6731366,3,34109.11072,14.01147747,4.904873371,4,92.56376648
19750,109.5749435,34.17084503,18.6311245,8.752695084,4.307476521,5705.199425,3,30491.64855,20.0376358,7.265740871,4,127.9353256
19751,116.5168762,26.385149,14.58662701,9.170398712,4.717301846,5003.554165,3,865.5070362,25.27410316,7.581062794,4,297.574585
19752,36.39573669,22.59383392,15.85523224,7.736511707,3.763277054,353.6527723,3,4866.399113,21.14705276,5.762616634,4,209.5536804
19753,275.2254944,23.06941223,15.69960213,7.727878094,4.737685204,449.3461195,3,4006.369702,27.46416855,8.145346642,4,66.18135071
19754,144.7735748,24.62599373,15.30240536,10.45907021,6.327458382,5032.942982,3,17335.67687,30.73685265,9.711297989,4,172.8867645
19755,67.13393402,29.24501419,16.42075348,6.415840626,3.634431362,2179.533459,3,31834.9779,15.41737652,5.709568024,4,154.440033
19756,73.36746216,22.70155907,15.11731339,6.237290382,4.121706486,12947.07747,3,3469.163094,18.21015549,7.938446522,4,206.5650482
19757,132.0960236,19.27910805,14.32249737,9.103910446,5.92462635,8260.327067,3,7295.142448,28.85691643,8.03335762,10,146.7251129
19758,59.72472,29.95195389,15.04798412,9.477532387,7.520977974,569.6311779,3,1643.365056,18.57552147,13.81153488,5,107.6810989
19759,160.1598816,25.36413765,13.13834095,10.90110779,5.296544075,4094.34159,1,4544.110875,29.22517586,8.387812614,4,165.8688965
19760,162.59935,31.86223793,17.98761559,13.79437733,7.890066624,4294.5834,3,7424.213493,34.27971649,11.33061028,4,81.54424286
19761,130.352417,45.44433594,26.68967056,11.15807915,6.312633991,3634.553184,3,6950.831889,25.97024155,8.705890656,4,289.1336365
19762,135.3067322,29.76027679,19.78185081,10.28613949,6.280293941,4624.043397,3,6160.967322,28.24965858,10.17908096,4,262.875
19763,141.7442627,24.7528038,16.18749809,8.274810791,4.921338081,3720.541263,3,431.6458038,25.86569214,7.376924992,4,122.9694061
19764,154.3173065,21.94965172,14.64989853,9.550431252,6.785942078,1007.047119,3,5404.560056,29.236763,9.453848839,4,219.2176056
19765,149.5613251,25.18086815,14.51969433,12.33480072,6.830597878,2287.13054,3,2689.526666,35.55864716,9.13677597,4,117.0330276
19766,55.9697876,33.18379211,17.89628983,12.10282135,5.935652256,3214.67766,3,7775.640336,25.13150406,9.599963188,4,161.5650482
19767,47.53377533,50.1246109,27.78201103,11.41911697,7.036833763,3469.55401,3,7207.875017,21.9674778,10.90739441,4,329.2587585
19768,161.1827545,31.2430706,16.78140259,9.87040329,5.673522949,5849.119834,3,5197.552111,23.91763115,8.59360218,4,168.6900635
19769,115.6700134,24.27772141,15.62219143,8.896216393,5.227776527,6150.338211,3,1996.050863,26.80851364,7.835153103,4,171.2926331
19770,109.1545486,23.66078758,16.39344788,6.887374401,4.437594891,6901.872494,3,20842.84402,21.00832367,9.096996307,4,236.8222504
19771,66.78821564,24.66431427,17.38570404,8.476398468,5.204824448,7358.625784,3,30355.25501,21.47605324,9.538025856,4,232.5946503
19772,84.80257416,25.2323513,16.06428146,9.788636208,6.430586815,6691.808263,3,30063.32911,28.38016129,9.219446182,5,158.7494965
19773,105.0469284,22.31814194,14.85624409,5.148302078,3.587445021,13751.37874,3,3645.083869,13.64203453,6.634436607,2,99.68878937
19774,116.7439423,50.75511932,29.35839462,12.33474922,6.630102158,6860.350447,1,6318.964523,32.59815216,9.405713081,10,313.6360779
19775,254.640213,44.38349533,31.26266289,8.741437912,6.06584692,5895.770021,1,6054.336942,31.85442543,7.210600853,10,31.28399277
19776,121.6769028,61.8732872,25.0140934,11.17832565,5.399317265,3902.492297,1,4334.405328,34.08707047,7.446495056,4,23.59049988
19777,42.74969101,34.2995224,15.86705303,12.07245636,6.310066223,3668.543096,3,7220.929032,27.63052177,10.05392838,4,129.3455811
19778,152.571701,49.4006691,27.63480759,6.44932127,3.91686058,1176.042201,3,34915.7735,15.34665966,6.606087208,4,323.1300964
19779,65.24884796,36.94603729,20.7449379,10.14281464,5.813047409,6855.497083,3,30601.55218,22.88607025,9.865293503,4,57.14961243
19780,142.7046204,20.76878929,13.15268517,7.120753288,4.167689323,9573.368341,3,1886.113841,23.6211586,6.524113655,5,165.9637451
19781,134.7121887,25.90904808,19.02147865,8.638803482,5.038499355,651.7559176,3,141.5303569,29.0904026,8.066110611,4,60.12400818
19782,92.99040985,34.17245102,22.63293076,8.789625168,5.002868652,3123.261724,3,7362.053004,19.99423981,8.358269691,4,34.99201965
19783,95.34614563,40.49949646,19.02828979,13.47597504,7.637841702,2296.320646,1,6499.851784,33.23827744,10.76824856,4,300.113739
19784,101.4598389,50.71326828,24.98010254,12.60384274,6.618539333,1099.511996,3,11533.645,25.11617279,9.188420296,4,323.0895996
19785,9.409312248,28.52827644,13.12299347,3.890530586,1.141826391,781.3975352,3,32756.32104,7.236620426,2.678865194,4,201.5014343
19786,30.5522213,52.06321716,24.56699753,4.905858517,3.496702433,134.3157348,3,33423.78197,7.828009605,5.309605598,4,60.94539642
19787,163.9121399,29.61617279,16.88132286,8.917161942,4.961417198,6449.798864,3,30798.2281,24.91798973,7.867292881,5,144.6375427
19788,219.9549103,33.60637283,28.51888466,8.486188889,4.898037434,5257.039975,1,5883.627829,29.392416,9.287128448,10,336.0375061
19789,199.0004272,26.77357674,19.57092476,10.18662643,5.974394321,2634.534502,3,3342.017286,34.84003448,9.414582253,10,87.87890625
